Date_Time,t_in,t_out,temp_diff,power_heating,power_cooling,power_electricity,total_power
2020/02/10  06:00:00,13.07,-1.2,14.271288248061321,8.73,0.0,0.2,8.73
2020/02/10  07:00:00,14.04,-1.2,15.243270899734764,8.73,0.0,0.2,8.73
2020/02/10  08:00:00,16.07,-1.14,17.212086362551606,8.85,0.0,10.87,8.85
2020/02/10  09:00:00,17.32,-1.1,18.415361246952642,8.63,0.0,10.85,8.63
2020/02/10  10:00:00,17.37,-0.85,18.21508198263674,9.24,0.0,10.82,9.24
2020/02/10  11:00:00,17.63,-0.51,18.139015405997572,9.24,0.0,10.79,9.24
2020/02/10  12:00:00,17.97,-0.15,18.115627675878116,9.24,0.0,10.77,9.24
2020/02/10  13:00:00,18.36,0.25,18.111212581562327,7.47,0.0,10.76,7.47
2020/02/10  14:00:00,18.57,0.59,17.983858498702528,6.95,0.0,10.76,6.95
2020/02/10  15:00:00,18.66,0.95,17.71266868223336,8.01,0.0,10.78,8.01
2020/02/10  16:00:00,18.77,1.1,17.66912213654458,7.65,0.0,10.82,7.65
2020/02/10  17:00:00,18.84,1.1,17.74052205726805,7.41,0.0,10.85,7.41
2020/02/10  18:00:00,18.85,1.1,17.749780518618664,3.9,0.0,10.87,3.9
2020/02/10  19:00:00,18.86,1.1,17.761936274356366,2.12,0.0,10.87,2.12
2020/02/10  20:00:00,17.16,1.1,16.058121568469566,0.0,0.0,3.66,0.0
2020/02/10  21:00:00,15.3,1.1,14.202132821965515,0.0,0.0,0.2,0.0
2020/02/10  22:00:00,14.16,1.16,12.995268726657878,0.0,0.0,0.2,0.0
2020/02/10  23:00:00,13.53,1.26,12.263766275900092,0.0,0.0,0.2,0.0
2020/02/10  23:59:59,13.08,1.36,11.72160972671346,0.01,0.0,0.2,0.01
2020/02/11  01:00:00,12.81,1.59,11.22632435302389,0.18,0.0,0.2,0.18
2020/02/11  02:00:00,12.7,1.95,10.748902090505341,0.48,0.0,0.2,0.48
2020/02/11  03:00:00,12.63,2.29,10.34554581259531,0.66,0.0,0.2,0.66
2020/02/11  04:00:00,12.58,2.46,10.119953846056168,0.81,0.0,0.2,0.81
2020/02/11  05:00:00,12.54,2.5,10.041306176127428,0.97,0.0,0.2,0.97
2020/02/11  06:00:00,12.51,2.56,9.943593473689589,1.1,0.0,0.2,1.1
2020/02/11  07:00:00,12.48,2.6,9.875271416493073,1.21,0.0,0.2,1.21
2020/02/11  08:00:00,12.45,2.6,9.847656343244928,1.31,0.0,0.2,1.31
2020/02/11  09:00:00,12.43,2.6,9.825169971619927,1.4,0.0,0.2,1.4
2020/02/11  10:00:00,12.41,2.73,9.688106623815662,1.42,0.0,0.2,1.42
2020/02/11  11:00:00,12.4,2.92,9.475681819204759,1.4,0.0,0.2,1.4
2020/02/11  12:00:00,12.39,3.12,9.264155176795505,1.39,0.0,0.2,1.39
2020/02/11  13:00:00,12.37,3.26,9.1097008532635,1.41,0.0,0.2,1.41
2020/02/11  14:00:00,12.35,3.42,8.929762705536973,1.42,0.0,0.2,1.42
2020/02/11  15:00:00,12.34,3.56,8.775189359092881,1.44,0.0,0.2,1.44
2020/02/11  16:00:00,12.33,3.29,9.04089722470763,1.56,0.0,0.2,1.56
2020/02/11  17:00:00,12.31,2.79,9.52248091353644,1.78,0.0,0.2,1.78
2020/02/11  18:00:00,12.29,2.29,10.000840681896701,2.01,0.0,0.2,2.01
2020/02/11  19:00:00,12.27,1.98,10.299813514678196,2.15,0.0,0.2,2.15
2020/02/11  20:00:00,12.26,1.71,10.551391989241571,2.27,0.0,0.2,2.27
2020/02/11  21:00:00,12.25,1.48,10.778555920977988,2.38,0.0,0.2,2.38
2020/02/11  22:00:00,12.24,1.34,10.905726249540033,2.46,0.0,0.2,2.46
2020/02/11  23:00:00,12.23,1.3,10.932680253717763,2.51,0.0,0.2,2.51
2020/02/11  23:59:59,12.22,1.24,10.984289954950604,2.56,0.0,0.2,2.56
2020/02/12  01:00:00,12.21,1.14,11.073145793907344,2.63,0.0,0.2,2.63
2020/02/12  02:00:00,12.2,1.04,11.16182212001771,2.69,0.0,0.2,2.69
2020/02/12  03:00:00,12.19,0.94,11.250395764995936,2.76,0.0,0.2,2.76
2020/02/12  04:00:00,12.18,0.84,11.339130555005756,2.82,0.0,0.2,2.82
2020/02/12  05:00:00,12.17,0.74,11.428105204360838,2.88,0.0,0.2,2.88
2020/02/12  06:00:00,12.15,0.64,11.517328712899223,2.94,0.0,0.2,2.94
2020/02/12  07:00:00,12.14,0.66,11.482159848639759,2.96,0.0,0.2,2.96
2020/02/12  08:00:00,12.14,0.82,11.310211387558034,2.93,0.0,0.2,2.93
2020/02/12  09:00:00,12.13,0.96,11.164802879400911,2.9,0.0,0.2,2.9
2020/02/12  10:00:00,12.12,1.25,10.871225048800687,2.82,0.0,0.2,2.82
2020/02/12  11:00:00,12.12,1.59,10.528364151967763,2.73,0.0,0.2,2.73
2020/02/12  12:00:00,12.11,1.95,10.162022878654877,2.62,0.0,0.2,2.62
2020/02/12  13:00:00,12.11,1.98,10.139326174814821,2.6,0.0,0.2,2.6
2020/02/12  14:00:00,12.12,1.84,10.28031430848919,2.64,0.0,0.2,2.64
2020/02/12  15:00:00,12.12,1.68,10.443787557239487,2.68,0.0,0.2,2.68
2020/02/12  16:00:00,12.11,1.48,10.63400154404018,2.77,0.0,0.2,2.77
2020/02/12  17:00:00,12.09,1.21,10.879322196359418,2.9,0.0,0.2,2.9
2020/02/12  18:00:00,12.08,0.97,11.103500562712517,3.01,0.0,0.2,3.01
2020/02/12  19:00:00,12.07,0.53,11.547074915228114,3.17,0.0,0.2,3.17
2020/02/12  20:00:00,12.07,-0.14,12.20445659527391,3.4,0.0,0.2,3.4
2020/02/12  21:00:00,12.06,-0.78,12.8369537348129,3.62,0.0,0.2,3.62
2020/02/12  22:00:00,12.06,-1.81,13.868405568412133,3.98,0.0,0.2,3.98
2020/02/12  23:00:00,12.05,-3.11,15.160756518874578,4.43,0.0,0.2,4.43
2020/02/12  23:59:59,12.04,-4.41,16.452306865294382,4.89,0.0,0.2,4.89
2020/02/13  01:00:00,12.03,-5.9,17.930540379474763,5.42,0.0,0.2,5.42
2020/02/13  02:00:00,12.02,-7.44,19.458151800363524,5.97,0.0,0.2,5.97
2020/02/13  03:00:00,12.01,-9.0,21.01001578636936,6.54,0.0,0.2,6.54
2020/02/13  04:00:00,12.0,-10.54,22.535909051639848,7.12,0.0,0.2,7.12
2020/02/13  05:00:00,11.98,-12.1,24.084251066218755,7.7,0.0,0.2,7.7
2020/02/13  06:00:00,12.01,-13.64,25.649798591367492,8.73,0.0,0.2,8.73
2020/02/13  07:00:00,11.94,-14.57,26.51473884829543,8.73,0.0,0.2,8.73
2020/02/13  08:00:00,13.14,-15.18,28.314597364887003,8.85,0.0,10.87,8.85
2020/02/13  09:00:00,13.66,-15.78,29.438786711711828,8.98,0.0,10.82,8.98
2020/02/13  10:00:00,12.71,-16.44,29.15073041915632,9.24,0.0,10.74,9.24
2020/02/13  11:00:00,12.02,-17.07,29.096456040692317,9.24,0.0,10.68,9.24
2020/02/13  12:00:00,11.72,-17.68,29.391901079154955,9.24,0.0,10.63,9.24
2020/02/13  13:00:00,11.91,-17.9,29.8097387799126,9.11,0.0,10.62,9.11
2020/02/13  14:00:00,12.11,-17.9,30.01171250526407,9.11,0.0,10.62,9.11
2020/02/13  15:00:00,11.74,-17.9,29.643426682348778,9.24,0.0,10.66,9.24
2020/02/13  16:00:00,11.44,-18.15,29.586169876239115,9.24,0.0,10.73,9.24
2020/02/13  17:00:00,11.24,-18.49,29.728887209099682,9.24,0.0,10.8,9.24
2020/02/13  18:00:00,11.88,-18.85,30.725875364558657,8.98,0.0,10.86,8.98
2020/02/13  19:00:00,12.93,-19.25,32.175988067719686,8.85,0.0,10.87,8.85
2020/02/13  20:00:00,12.22,-19.71,31.9370494398276,5.29,0.0,3.66,5.29
2020/02/13  21:00:00,11.54,-20.15,31.687306490897576,8.73,0.0,0.2,8.73
2020/02/13  22:00:00,11.06,-20.36,31.425480288874972,8.73,0.0,0.2,8.73
2020/02/13  23:00:00,10.75,-20.52,31.275415801639653,8.73,0.0,0.2,8.73
2020/02/13  23:59:59,10.49,-20.66,31.151725708233155,8.73,0.0,0.2,8.73
2020/02/14  01:00:00,10.26,-20.89,31.144479870891146,8.73,0.0,0.2,8.73
2020/02/14  02:00:00,10.03,-21.19,31.21622312842562,8.73,0.0,0.2,8.73
2020/02/14  03:00:00,9.81,-21.49,31.2965174121148,8.73,0.0,0.2,8.73
2020/02/14  04:00:00,9.61,-21.54,31.149433306971034,8.73,0.0,0.2,8.73
2020/02/14  05:00:00,9.46,-21.38,30.836036229976038,8.73,0.0,0.2,8.73
2020/02/14  06:00:00,9.34,-21.24,30.578616210382545,8.73,0.0,0.2,8.73
2020/02/14  07:00:00,9.25,-20.76,30.01062567410583,8.73,0.0,0.2,8.73
2020/02/14  08:00:00,10.43,-20.06,30.489789548664017,8.85,0.0,10.87,8.85
2020/02/14  09:00:00,11.13,-19.36,30.491470009752483,8.98,0.0,10.84,8.98
2020/02/14  10:00:00,10.5,-18.66,29.166690066023932,9.24,0.0,10.79,9.24
2020/02/14  11:00:00,10.16,-17.96,28.12651838571287,9.24,0.0,10.77,9.24
2020/02/14  12:00:00,10.2,-17.26,27.466972356389082,9.24,0.0,10.75,9.24
2020/02/14  13:00:00,10.7,-16.69,27.389236059456866,9.11,0.0,10.74,9.11
2020/02/14  14:00:00,11.15,-16.25,27.396292518972928,9.11,0.0,10.75,9.11
2020/02/14  15:00:00,11.03,-15.79,26.819153915377594,9.24,0.0,10.77,9.24
2020/02/14  16:00:00,10.95,-15.6,26.5461820109793,9.24,0.0,10.81,9.24
2020/02/14  17:00:00,10.94,-15.66,26.606467070935704,9.24,0.0,10.84,9.24
2020/02/14  18:00:00,11.68,-15.7,27.377087426279708,8.98,0.0,10.87,8.98
2020/02/14  19:00:00,12.78,-16.2,28.976360113389724,8.85,0.0,10.87,8.85
2020/02/14  20:00:00,11.86,-16.94,28.79781549346172,4.98,0.0,3.66,4.98
2020/02/14  21:00:00,11.11,-17.7,28.80595565300056,8.73,0.0,0.2,8.73
2020/02/14  22:00:00,10.55,-18.5,29.049019883419316,8.73,0.0,0.2,8.73
2020/02/14  23:00:00,10.14,-19.3,29.436656357507847,8.73,0.0,0.2,8.73
2020/02/14  23:59:59,9.77,-20.1,29.870802965675182,8.73,0.0,0.2,8.73
2020/02/15  01:00:00,9.44,-20.71,30.154355334491683,8.73,0.0,0.2,8.73
2020/02/15  02:00:00,9.15,-21.27,30.422599431822235,8.73,0.0,0.2,8.73
2020/02/15  03:00:00,8.87,-21.81,30.67842624879085,8.73,0.0,0.2,8.73
2020/02/15  04:00:00,8.6,-22.31,30.9112125557029,8.73,0.0,0.2,8.73
2020/02/15  05:00:00,8.33,-22.88,31.20747861550901,8.73,0.0,0.2,8.73
2020/02/15  06:00:00,8.08,-23.41,31.493215361136844,8.73,0.0,0.2,8.73
2020/02/15  07:00:00,7.83,-23.91,31.747304934797672,8.73,0.0,0.2,8.73
2020/02/15  08:00:00,8.72,-24.48,33.19086638980003,8.85,0.0,10.87,8.85
2020/02/15  09:00:00,8.99,-25.01,34.00033041725136,8.98,0.0,10.81,8.98
2020/02/15  10:00:00,8.01,-24.7,32.7094218135215,9.24,0.0,10.72,9.24
2020/02/15  11:00:00,7.41,-23.96,31.376728974929307,9.24,0.0,10.66,9.24
2020/02/15  12:00:00,7.29,-23.2,30.49085444950505,9.24,0.0,10.62,9.24
2020/02/15  13:00:00,7.72,-22.27,29.991003707083696,9.11,0.0,10.61,9.11
2020/02/15  14:00:00,8.21,-21.34,29.546198922954975,9.11,0.0,10.62,9.11
2020/02/15  15:00:00,8.19,-20.38,28.567944696551574,9.24,0.0,10.65,9.24
2020/02/15  16:00:00,8.18,-19.94,28.112783601246328,9.24,0.0,10.72,9.24
2020/02/15  17:00:00,8.21,-19.77,27.989631605870773,9.24,0.0,10.79,9.24
2020/02/15  18:00:00,8.98,-19.64,28.61466324223636,8.98,0.0,10.86,8.98
2020/02/15  19:00:00,10.12,-19.98,30.093347970034632,8.85,0.0,10.87,8.85
2020/02/15  20:00:00,10.13,-20.51,30.64630077691305,8.5,0.0,3.66,8.5
2020/02/15  21:00:00,9.26,-21.07,30.33614093690474,8.73,0.0,0.2,8.73
2020/02/15  22:00:00,8.55,-20.99,29.539197128817158,8.73,0.0,0.2,8.73
2020/02/15  23:00:00,8.27,-20.55,28.818146438757125,8.73,0.0,0.2,8.73
2020/02/15  23:59:59,8.11,-20.09,28.196818336520117,8.73,0.0,0.2,8.73
2020/02/16  01:00:00,8.03,-19.53,27.55280149981906,8.73,0.0,0.2,8.73
2020/02/16  02:00:00,8.01,-18.86,26.87156026237517,8.73,0.0,0.2,8.73
2020/02/16  03:00:00,8.03,-18.23,26.256661580376424,8.73,0.0,0.2,8.73
2020/02/16  04:00:00,8.08,-17.56,25.641863010095623,8.73,0.0,0.2,8.73
2020/02/16  05:00:00,8.15,-16.93,25.074346048399242,8.73,0.0,0.2,8.73
2020/02/16  06:00:00,8.22,-16.26,24.484259987847796,8.73,0.0,0.2,8.73
2020/02/16  07:00:00,8.3,-15.69,23.990770602553457,8.73,0.0,0.2,8.73
2020/02/16  08:00:00,9.71,-15.19,24.89599196565578,8.85,0.0,10.87,8.85
2020/02/16  09:00:00,10.7,-14.69,25.388572411584143,8.98,0.0,10.85,8.98
2020/02/16  10:00:00,10.41,-13.69,24.10100024839517,9.24,0.0,10.81,9.24
2020/02/16  11:00:00,10.46,-12.45,22.913030564628396,9.24,0.0,10.78,9.24
2020/02/16  12:00:00,10.89,-11.19,22.073964075952034,9.24,0.0,10.75,9.24
2020/02/16  13:00:00,11.66,-10.01,21.673848699739963,9.11,0.0,10.74,9.11
2020/02/16  14:00:00,12.39,-8.85,21.238207465350797,9.11,0.0,10.75,9.11
2020/02/16  15:00:00,12.67,-7.71,20.381437356300424,9.24,0.0,10.77,9.24
2020/02/16  16:00:00,12.97,-7.05,20.018266999806567,9.24,0.0,10.8,9.24
2020/02/16  17:00:00,13.29,-6.65,19.937875015194138,9.24,0.0,10.84,9.24
2020/02/16  18:00:00,14.16,-6.25,20.40632438713333,8.98,0.0,10.87,8.98
2020/02/16  19:00:00,15.19,-6.04,21.230139784030783,8.85,0.0,10.87,8.85
2020/02/16  20:00:00,13.38,-5.88,19.256065242736756,0.92,0.0,3.66,0.92
2020/02/16  21:00:00,12.01,-5.74,17.74855753668987,4.56,0.0,0.2,4.56
2020/02/16  22:00:00,11.78,-5.7,17.480513824876816,5.77,0.0,0.2,5.77
2020/02/16  23:00:00,11.68,-5.64,17.32218900079645,6.04,0.0,0.2,6.04
2020/02/16  23:59:59,11.63,-5.6,17.22923134556143,6.21,0.0,0.2,6.21
2020/02/17  01:00:00,11.6,-5.66,17.25859779883431,6.35,0.0,0.2,6.35
2020/02/17  02:00:00,11.58,-5.76,17.337771764676276,6.46,0.0,0.2,6.46
2020/02/17  03:00:00,11.56,-5.86,17.42458056393523,6.54,0.0,0.2,6.54
2020/02/17  04:00:00,11.55,-5.78,17.329294873134707,6.55,0.0,0.2,6.55
2020/02/17  05:00:00,11.55,-5.51,17.06230617412679,6.49,0.0,0.2,6.49
2020/02/17  06:00:00,11.91,-5.28,17.18752967455103,8.73,0.0,0.2,8.73
2020/02/17  07:00:00,12.27,-5.26,17.52974828467778,8.73,0.0,0.2,8.73
2020/02/17  08:00:00,13.93,-5.3,19.22547518373551,8.85,0.0,10.87,8.85
2020/02/17  09:00:00,14.97,-5.36,20.33603796407154,8.98,0.0,10.84,8.98
2020/02/17  10:00:00,14.8,-6.03,20.828083489178457,9.24,0.0,10.75,9.24
2020/02/17  11:00:00,14.53,-7.09,21.621661894622534,9.24,0.0,10.66,9.24
2020/02/17  12:00:00,14.37,-8.12,22.490425455200803,9.24,0.0,10.6,9.24
2020/02/17  13:00:00,14.54,-9.31,23.850176858600932,9.11,0.0,10.6,9.11
2020/02/17  14:00:00,14.52,-10.68,25.198368276696222,9.11,0.0,10.6,9.11
2020/02/17  15:00:00,13.88,-12.01,25.895343914774344,9.24,0.0,10.65,9.24
2020/02/17  16:00:00,13.29,-13.44,26.730163505718952,9.24,0.0,10.73,9.24
2020/02/17  17:00:00,12.81,-15.0,27.80563795301108,9.24,0.0,10.81,9.24
2020/02/17  18:00:00,13.09,-16.54,29.62290701483783,8.98,0.0,10.86,8.98
2020/02/17  19:00:00,13.9,-17.73,31.624242140793495,8.85,0.0,10.87,8.85
2020/02/17  20:00:00,12.65,-18.79,31.434457850880328,3.79,0.0,3.66,3.79
2020/02/17  21:00:00,11.84,-19.82,31.661341473964733,8.68,0.0,0.2,8.68
2020/02/17  22:00:00,11.3,-20.32,31.624696983574047,8.73,0.0,0.2,8.73
2020/02/17  23:00:00,10.92,-20.52,31.448908274713688,8.73,0.0,0.2,8.73
2020/02/17  23:59:59,10.62,-20.73,31.34208132873615,8.73,0.0,0.2,8.73
2020/02/18  01:00:00,10.34,-21.05,31.389052240499474,8.73,0.0,0.2,8.73
2020/02/18  02:00:00,10.06,-21.51,31.576838773009246,8.73,0.0,0.2,8.73
2020/02/18  03:00:00,9.8,-21.95,31.74612793064261,8.73,0.0,0.2,8.73
2020/02/18  04:00:00,9.54,-22.35,31.889375769571245,8.73,0.0,0.2,8.73
2020/02/18  05:00:00,9.29,-22.75,32.036882873942275,8.73,0.0,0.2,8.73
2020/02/18  06:00:00,9.04,-23.15,32.186807328627935,8.73,0.0,0.2,8.73
2020/02/18  07:00:00,8.79,-23.49,32.2791449956064,8.73,0.0,0.2,8.73
2020/02/18  08:00:00,8.56,-23.79,32.34494132536797,8.73,0.0,0.2,8.73
2020/02/18  09:00:00,8.34,-24.09,32.430654954449786,8.73,0.0,0.2,8.73
2020/02/18  10:00:00,8.24,-23.01,31.256095512524677,8.73,0.0,0.2,8.73
2020/02/18  11:00:00,8.37,-21.11,29.48167743045131,8.73,0.0,0.2,8.73
2020/02/18  12:00:00,8.59,-19.21,27.8057696965017,8.73,0.0,0.2,8.73
2020/02/18  13:00:00,8.83,-18.0,26.826263830845217,8.73,0.0,0.2,8.73
2020/02/18  14:00:00,9.0,-17.2,26.202859996438598,8.73,0.0,0.2,8.73
2020/02/18  15:00:00,9.16,-16.4,25.564579427611044,8.73,0.0,0.2,8.73
2020/02/18  16:00:00,9.28,-15.97,25.254535918904295,8.73,0.0,0.2,8.73
2020/02/18  17:00:00,9.31,-15.84,25.150559745403285,8.73,0.0,0.2,8.73
2020/02/18  18:00:00,9.32,-15.68,24.997500944461777,8.73,0.0,0.2,8.73
2020/02/18  19:00:00,9.33,-15.6,24.933187010502685,8.73,0.0,0.2,8.73
2020/02/18  20:00:00,9.34,-15.54,24.873933808519944,8.73,0.0,0.2,8.73
2020/02/18  21:00:00,9.34,-15.5,24.837984140944037,8.73,0.0,0.2,8.73
2020/02/18  22:00:00,9.35,-15.19,24.540490833810296,8.73,0.0,0.2,8.73
2020/02/18  23:00:00,9.41,-14.69,24.102344670535473,8.73,0.0,0.2,8.73
2020/02/18  23:59:59,9.5,-14.19,23.684406316917645,8.73,0.0,0.2,8.73
2020/02/19  01:00:00,9.6,-13.5,23.100933286541487,8.73,0.0,0.2,8.73
2020/02/19  02:00:00,9.73,-12.76,22.496190619997744,8.73,0.0,0.2,8.73
2020/02/19  03:00:00,9.88,-12.0,21.87613357397955,8.73,0.0,0.2,8.73
2020/02/19  04:00:00,10.06,-10.89,20.946123666860615,8.73,0.0,0.2,8.73
2020/02/19  05:00:00,10.3,-9.53,19.826878011259232,8.73,0.0,0.2,8.73
2020/02/19  06:00:00,10.51,-8.19,18.69805829004162,8.29,0.0,0.2,8.29
2020/02/19  07:00:00,10.65,-6.83,17.47826708902935,7.85,0.0,0.2,7.85
2020/02/19  08:00:00,10.79,-5.49,16.279624528320632,7.45,0.0,0.2,7.45
2020/02/19  09:00:00,10.93,-4.12,15.056172292993795,7.05,0.0,0.2,7.05
2020/02/19  10:00:00,11.09,-2.48,13.561205692845544,6.59,0.0,0.2,6.59
2020/02/19  11:00:00,11.24,-0.61,11.857162517830439,6.01,0.0,0.2,6.01
2020/02/19  12:00:00,11.29,1.23,10.06560695151608,5.36,0.0,0.2,5.36
2020/02/19  13:00:00,11.32,2.15,9.170424814453964,4.95,0.0,0.2,4.95
2020/02/19  14:00:00,11.35,2.49,8.86306396518567,4.72,0.0,0.2,4.72
2020/02/19  15:00:00,11.37,2.85,8.51878507941939,4.54,0.0,0.2,4.54
2020/02/19  16:00:00,11.38,2.88,8.509257037579733,4.48,0.0,0.2,4.48
2020/02/19  17:00:00,11.4,2.74,8.660897901203931,4.47,0.0,0.2,4.47
2020/02/19  18:00:00,11.4,2.58,8.826692287613078,4.54,0.0,0.2,4.54
2020/02/19  19:00:00,11.42,2.5,8.918606358450262,4.49,0.0,0.2,4.49
2020/02/19  20:00:00,11.44,2.56,8.880651728685876,4.37,0.0,0.2,4.37
2020/02/19  21:00:00,11.45,2.6,8.848566375257812,4.36,0.0,0.2,4.36
2020/02/19  22:00:00,11.47,2.66,8.80300973288183,4.27,0.0,0.2,4.27
2020/02/19  23:00:00,11.49,2.76,8.726736914968622,4.14,0.0,0.2,4.14
2020/02/19  23:59:59,11.49,2.86,8.631758454013234,4.11,0.0,0.2,4.11
2020/02/20  01:00:00,11.51,3.02,8.485271567730535,4.0,0.0,0.2,4.0
2020/02/20  02:00:00,11.53,3.29,8.245584310101881,3.83,0.0,0.2,3.83
2020/02/20  03:00:00,11.54,3.52,8.013184023934683,3.76,0.0,0.2,3.76
2020/02/20  04:00:00,11.55,3.1,8.45201352342126,3.84,0.0,0.2,3.84
2020/02/20  05:00:00,11.57,2.36,9.209860442094843,4.0,0.0,0.2,4.0
2020/02/20  06:00:00,12.34,1.6,10.736637040904904,8.73,0.0,0.2,8.73
2020/02/20  07:00:00,13.12,1.05,12.072392646013906,8.73,0.0,0.2,8.73
2020/02/20  08:00:00,15.12,0.71,14.40822845226502,8.85,0.0,10.86,8.85
2020/02/20  09:00:00,16.5,0.35,16.150763878637306,8.98,0.0,10.83,8.98
2020/02/20  10:00:00,16.67,0.14,16.534642122171885,9.24,0.0,10.77,9.24
2020/02/20  11:00:00,16.9,0.1,16.804418476062438,9.24,0.0,10.72,9.24
2020/02/20  12:00:00,17.19,0.04,17.14998939103243,9.24,0.0,10.69,9.24
2020/02/20  13:00:00,17.67,-0.38,18.042890958002147,8.93,0.0,10.69,8.93
2020/02/20  14:00:00,17.88,-1.04,18.92138938487937,8.86,0.0,10.72,8.86
2020/02/20  15:00:00,17.67,-1.68,19.340743782743985,9.24,0.0,10.76,9.24
2020/02/20  16:00:00,17.6,-2.09,19.69242552775475,9.24,0.0,10.8,9.24
2020/02/20  17:00:00,17.66,-2.33,19.982608526869587,9.24,0.0,10.84,9.24
2020/02/20  18:00:00,18.21,-2.59,20.79535375347544,7.43,0.0,10.86,7.43
2020/02/20  19:00:00,18.51,-2.95,21.46233229768681,5.15,0.0,10.87,5.15
2020/02/20  20:00:00,16.17,-3.41,19.584087181033915,0.0,0.0,3.66,0.0
2020/02/20  21:00:00,13.92,-3.85,17.77404512962714,0.03,0.0,0.2,0.03
2020/02/20  22:00:00,12.93,-4.06,16.994202705093205,1.46,0.0,0.2,1.46
2020/02/20  23:00:00,12.72,-4.16,16.880486356428392,2.46,0.0,0.2,2.46
2020/02/20  23:59:59,12.6,-4.26,16.86273431571383,3.0,0.0,0.2,3.0
2020/02/21  01:00:00,12.52,-4.11,16.633695242449424,3.27,0.0,0.2,3.27
2020/02/21  02:00:00,12.46,-3.75,16.213838976108402,3.37,0.0,0.2,3.37
2020/02/21  03:00:00,12.42,-3.41,15.832229997665417,3.43,0.0,0.2,3.43
2020/02/21  04:00:00,12.38,-3.11,15.496525974575466,3.46,0.0,0.2,3.46
2020/02/21  05:00:00,12.35,-2.81,15.166476611214764,3.47,0.0,0.2,3.47
2020/02/21  06:00:00,13.28,-2.51,15.79337707568725,8.73,0.0,0.2,8.73
2020/02/21  07:00:00,14.35,-1.84,16.182997120004625,8.73,0.0,0.2,8.73
2020/02/21  08:00:00,16.61,-0.94,17.547657282820445,8.68,0.0,10.86,8.68
2020/02/21  09:00:00,17.79,-0.04,17.82831913102821,7.57,0.0,10.83,7.57
2020/02/21  10:00:00,18.07,0.8,17.268487673317498,9.05,0.0,10.79,9.05
2020/02/21  11:00:00,18.38,1.6,16.77716358364322,8.16,0.0,10.75,8.16
2020/02/21  12:00:00,18.62,2.4,16.2189760597183,7.2,0.0,10.74,7.2
2020/02/21  13:00:00,18.71,2.76,15.944964973014468,5.09,0.0,10.73,5.09
2020/02/21  14:00:00,18.79,2.86,15.92478705579293,4.76,0.0,10.74,4.76
2020/02/21  15:00:00,18.88,2.96,15.922438000024536,5.91,0.0,10.76,5.91
2020/02/21  16:00:00,18.96,3.06,15.893503530530516,5.58,0.0,10.8,5.58
2020/02/21  17:00:00,19.02,3.23,15.792706949165785,5.23,0.0,10.83,5.23
2020/02/21  18:00:00,19.02,3.36,15.658850737098593,2.16,0.0,10.86,2.16
2020/02/21  19:00:00,19.03,3.34,15.691738225485954,0.69,0.0,10.87,0.69
2020/02/21  20:00:00,17.74,3.3,14.436694934853136,0.0,0.0,3.66,0.0
2020/02/21  21:00:00,16.08,3.24,12.845352816061286,0.0,0.0,0.2,0.0
2020/02/21  22:00:00,14.95,3.2,11.751489035447413,0.0,0.0,0.2,0.0
2020/02/21  23:00:00,14.34,3.14,11.205662799643719,0.0,0.0,0.2,0.0
2020/02/21  23:59:59,13.91,3.1,10.811363993351831,0.0,0.0,0.2,0.0
2020/02/22  01:00:00,13.58,3.1,10.481803605638694,0.0,0.0,0.2,0.0
2020/02/22  02:00:00,13.31,3.1,10.21487798482203,0.0,0.0,0.2,0.0
2020/02/22  03:00:00,13.09,3.1,9.9910064377291,0.0,0.0,0.2,0.0
2020/02/22  04:00:00,12.89,3.04,9.856495079916295,0.01,0.0,0.2,0.01
2020/02/22  05:00:00,12.75,2.94,9.810182195092409,0.12,0.0,0.2,0.12
2020/02/22  06:00:00,14.22,2.84,11.384999539016729,8.73,0.0,0.2,8.73
2020/02/22  07:00:00,15.79,2.8,12.993223431925664,8.73,0.0,0.2,8.73
2020/02/22  08:00:00,17.85,2.86,14.99223513985812,5.63,0.0,10.86,5.63
2020/02/22  09:00:00,18.42,2.9,15.523982721834072,4.43,0.0,10.84,4.43
2020/02/22  10:00:00,18.69,3.34,15.355668421054018,6.17,0.0,10.78,6.17
2020/02/22  11:00:00,18.86,4.04,14.823664921526216,5.1,0.0,10.69,5.1
2020/02/22  12:00:00,18.98,4.74,14.244105809415583,4.2,0.0,10.63,4.2
2020/02/22  13:00:00,19.04,5.06,13.981716945835217,2.49,0.0,10.63,2.49
2020/02/22  14:00:00,19.11,5.22,13.881906467958045,2.16,0.0,10.66,2.16
2020/02/22  15:00:00,19.19,5.36,13.826379619415892,3.0,0.0,10.7,3.0
2020/02/22  16:00:00,19.25,5.03,14.221637189216187,3.05,0.0,10.75,3.05
2020/02/22  17:00:00,19.29,4.49,14.807172067316518,3.3,0.0,10.82,3.3
2020/02/22  18:00:00,19.29,3.92,15.363647568713446,0.98,0.0,10.86,0.98
2020/02/22  19:00:00,19.38,3.58,15.804736346619887,0.23,0.0,10.87,0.23
2020/02/22  20:00:00,18.21,3.44,14.776883662917143,0.0,0.0,3.66,0.0
2020/02/22  21:00:00,16.65,3.28,13.378801281026517,0.0,0.0,0.2,0.0
2020/02/22  22:00:00,15.65,3.33,12.321453489840142,0.0,0.0,0.2,0.0
2020/02/22  23:00:00,15.11,3.59,11.521834747370725,0.0,0.0,0.2,0.0
